货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,615.27,610.34,617.73,617.73,616.7,2014.08.08 07:58:24
美元,615.22,610.29,617.68,617.68,616.7,2014.08.08 07:54:39
美元,615.07,610.14,617.53,617.53,616.7,2014.08.08 07:49:54
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 07:44:28
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 00:00:05
美元,614.87,609.94,617.33,617.33,616.7,2014.08.08 00:00:05
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 19:12:31
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 18:07:01
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 17:49:29
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 16:57:07
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 16:35:02
美元,614.88,609.95,617.34,617.34,616.7,2014.08.07 16:30:01
美元,614.82,609.89,617.28,617.28,616.7,2014.08.07 16:29:48
美元,614.76,609.83,617.22,617.22,616.7,2014.08.07 16:29:27
美元,614.72,609.79,617.18,617.18,616.7,2014.08.07 16:28:58
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 16:28:51
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 16:28:16
美元,614.81,609.88,617.27,617.27,616.7,2014.08.07 16:25:59
美元,614.61,609.68,617.07,617.07,616.7,2014.08.07 16:25:10
美元,614.58,609.65,617.04,617.04,616.7,2014.08.07 16:24:05
美元,614.56,609.63,617.02,617.02,616.7,2014.08.07 16:22:49
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 16:22:33
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 16:20:06
美元,614.47,609.54,616.93,616.93,616.7,2014.08.07 16:14:34
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 16:12:17
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 16:10:24
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 16:09:30
美元,614.61,609.68,617.07,617.07,616.7,2014.08.07 16:06:20
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 16:05:13
美元,614.65,609.72,617.11,617.11,616.7,2014.08.07 16:02:24
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 16:00:56
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 15:57:37
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 15:56:28
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 15:55:47
美元,614.7,609.77,617.16,617.16,616.7,2014.08.07 15:55:36
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 15:55:22
美元,614.81,609.88,617.27,617.27,616.7,2014.08.07 15:54:33
美元,614.83,609.9,617.29,617.29,616.7,2014.08.07 15:53:34
美元,614.8,609.87,617.26,617.26,616.7,2014.08.07 15:52:13
美元,614.84,609.91,617.3,617.3,616.7,2014.08.07 15:49:30
美元,614.8,609.87,617.26,617.26,616.7,2014.08.07 15:48:30
美元,614.78,609.85,617.24,617.24,616.7,2014.08.07 15:47:27
美元,614.81,609.88,617.27,617.27,616.7,2014.08.07 15:46:19
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 15:43:07
美元,614.8,609.87,617.26,617.26,616.7,2014.08.07 15:39:49
美元,614.8,609.87,617.26,617.26,616.7,2014.08.07 15:38:43
美元,614.83,609.9,617.29,617.29,616.7,2014.08.07 15:38:23
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 15:30:37
美元,614.76,609.83,617.22,617.22,616.7,2014.08.07 15:29:48
美元,614.73,609.8,617.19,617.19,616.7,2014.08.07 15:29:19
美元,614.75,609.82,617.21,617.21,616.7,2014.08.07 15:25:25
美元,614.78,609.85,617.24,617.24,616.7,2014.08.07 15:24:40
美元,614.76,609.83,617.22,617.22,616.7,2014.08.07 15:22:26
美元,614.72,609.79,617.18,617.18,616.7,2014.08.07 15:20:25
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 15:16:39
美元,614.8,609.87,617.26,617.26,616.7,2014.08.07 15:13:54
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 15:12:40
美元,614.82,609.89,617.28,617.28,616.7,2014.08.07 15:11:47
美元,614.82,609.89,617.28,617.28,616.7,2014.08.07 15:11:32
美元,614.78,609.85,617.24,617.24,616.7,2014.08.07 15:11:18
美元,614.76,609.83,617.22,617.22,616.7,2014.08.07 15:11:04
美元,614.74,609.81,617.2,617.2,616.7,2014.08.07 15:10:07
美元,614.72,609.79,617.18,617.18,616.7,2014.08.07 15:08:28
美元,614.63,609.7,617.09,617.09,616.7,2014.08.07 15:07:41
美元,614.6,609.67,617.06,617.06,616.7,2014.08.07 15:06:58
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 15:06:30
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 15:05:51
美元,614.54,609.61,617,617,616.7,2014.08.07 15:01:44
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 15:01:09
美元,614.45,609.52,616.91,616.91,616.7,2014.08.07 15:00:58
美元,614.43,609.5,616.89,616.89,616.7,2014.08.07 14:56:58
美元,614.41,609.48,616.87,616.87,616.7,2014.08.07 14:56:48
美元,614.39,609.46,616.85,616.85,616.7,2014.08.07 14:54:09
美元,614.41,609.48,616.87,616.87,616.7,2014.08.07 14:53:47
美元,614.43,609.5,616.89,616.89,616.7,2014.08.07 14:53:18
美元,614.48,609.55,616.94,616.94,616.7,2014.08.07 14:53:02
美元,614.45,609.52,616.91,616.91,616.7,2014.08.07 14:51:14
美元,614.47,609.54,616.93,616.93,616.7,2014.08.07 14:30:47
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 14:30:00
美元,614.48,609.55,616.94,616.94,616.7,2014.08.07 14:28:22
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 14:27:31
美元,614.56,609.63,617.02,617.02,616.7,2014.08.07 14:26:42
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 14:24:13
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 14:15:08
美元,614.61,609.68,617.07,617.07,616.7,2014.08.07 14:13:44
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 14:03:59
美元,614.66,609.73,617.12,617.12,616.7,2014.08.07 14:00:23
美元,614.66,609.73,617.12,617.12,616.7,2014.08.07 13:56:33
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 13:55:21
美元,614.62,609.69,617.08,617.08,616.7,2014.08.07 13:52:49
美元,614.65,609.72,617.11,617.11,616.7,2014.08.07 13:51:46
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 13:49:45
美元,614.63,609.7,617.09,617.09,616.7,2014.08.07 13:47:00
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 13:45:46
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 13:44:11
美元,614.6,609.67,617.06,617.06,616.7,2014.08.07 13:42:21
美元,614.62,609.69,617.08,617.08,616.7,2014.08.07 13:40:32
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 13:31:02
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 12:44:15
美元,614.55,609.62,617.01,617.01,616.7,2014.08.07 12:43:25
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 12:15:36
美元,614.65,609.72,617.11,617.11,616.7,2014.08.07 12:01:50
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 11:55:19
美元,614.72,609.79,617.18,617.18,616.7,2014.08.07 11:50:54
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 11:48:33
美元,614.73,609.8,617.19,617.19,616.7,2014.08.07 11:44:00
美元,614.69,609.76,617.15,617.15,616.7,2014.08.07 11:41:45
美元,614.65,609.72,617.11,617.11,616.7,2014.08.07 11:22:55
美元,614.62,609.69,617.08,617.08,616.7,2014.08.07 11:21:20
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 11:20:52
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 11:20:20
美元,614.59,609.66,617.05,617.05,616.7,2014.08.07 11:17:30
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 11:17:07
美元,614.55,609.62,617.01,617.01,616.7,2014.08.07 11:14:42
美元,614.53,609.6,616.99,616.99,616.7,2014.08.07 11:14:20
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 11:10:02
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 11:07:08
美元,614.47,609.54,616.93,616.93,616.7,2014.08.07 10:53:02
美元,614.43,609.5,616.89,616.89,616.7,2014.08.07 10:47:04
美元,614.45,609.52,616.91,616.91,616.7,2014.08.07 10:44:22
美元,614.47,609.54,616.93,616.93,616.7,2014.08.07 10:43:21
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 10:36:01
美元,614.48,609.55,616.94,616.94,616.7,2014.08.07 10:34:52
美元,614.46,609.53,616.92,616.92,616.7,2014.08.07 10:33:38
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:32:28
美元,614.45,609.52,616.91,616.91,616.7,2014.08.07 10:30:53
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 10:30:00
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 10:29:59
美元,614.56,609.63,617.02,617.02,616.7,2014.08.07 10:28:55
美元,614.54,609.61,617,617,616.7,2014.08.07 10:25:52
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 10:25:00
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 10:24:10
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:23:49
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 10:23:14
美元,614.5,609.57,616.96,616.96,616.7,2014.08.07 10:20:32
美元,614.48,609.55,616.94,616.94,616.7,2014.08.07 10:20:21
美元,614.53,609.6,616.99,616.99,616.7,2014.08.07 10:18:55
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:18:20
美元,614.47,609.54,616.93,616.93,616.7,2014.08.07 10:16:49
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:15:41
美元,614.44,609.51,616.9,616.9,616.7,2014.08.07 10:15:01
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:13:00
美元,614.52,609.59,616.98,616.98,616.7,2014.08.07 10:12:39
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 10:11:41
美元,614.45,609.52,616.91,616.91,616.7,2014.08.07 10:10:47
美元,614.41,609.48,616.87,616.87,616.7,2014.08.07 10:09:03
美元,614.37,609.44,616.83,616.83,616.7,2014.08.07 10:08:37
美元,614.31,609.38,616.77,616.77,616.7,2014.08.07 10:06:29
美元,614.36,609.43,616.82,616.82,616.7,2014.08.07 10:05:24
美元,614.32,609.39,616.78,616.78,616.7,2014.08.07 10:04:53
美元,614.3,609.37,616.76,616.76,616.7,2014.08.07 10:03:09
美元,614.27,609.35,616.73,616.73,616.7,2014.08.07 10:00:02
美元,614.38,609.45,616.84,616.84,616.7,2014.08.07 09:59:42
美元,614.43,609.5,616.89,616.89,616.7,2014.08.07 09:57:54
美元,614.48,609.55,616.94,616.94,616.7,2014.08.07 09:56:41
美元,614.46,609.53,616.92,616.92,616.7,2014.08.07 09:56:08
美元,614.49,609.56,616.95,616.95,616.7,2014.08.07 09:55:44
美元,614.53,609.6,616.99,616.99,616.7,2014.08.07 09:55:32
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 09:53:36
美元,614.53,609.6,616.99,616.99,616.7,2014.08.07 09:51:18
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 09:50:26
美元,614.61,609.68,617.07,617.07,616.7,2014.08.07 09:49:47
美元,614.57,609.64,617.03,617.03,616.7,2014.08.07 09:45:41
美元,614.55,609.62,617.01,617.01,616.7,2014.08.07 09:44:57
美元,614.6,609.67,617.06,617.06,616.7,2014.08.07 09:44:42
美元,614.64,609.71,617.1,617.1,616.7,2014.08.07 09:44:30
美元,614.67,609.74,617.13,617.13,616.7,2014.08.07 09:42:29
美元,614.74,609.81,617.2,617.2,616.7,2014.08.07 09:42:03
美元,614.72,609.79,617.18,617.18,616.7,2014.08.07 09:40:30
美元,614.75,609.82,617.21,617.21,616.7,2014.08.07 09:38:21
美元,614.77,609.84,617.23,617.23,616.7,2014.08.07 09:37:19
美元,614.83,609.9,617.29,617.29,616.7,2014.08.07 09:36:55
美元,614.85,609.92,617.31,617.31,616.7,2014.08.07 09:35:03
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 09:34:34
美元,614.95,610.02,617.41,617.41,616.7,2014.08.07 09:33:30
美元,614.99,610.06,617.45,617.45,616.7,2014.08.07 09:32:27
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 09:30:12
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 09:22:50
美元,614.87,609.94,617.33,617.33,616.7,2014.08.07 09:22:46
美元,614.87,609.94,617.33,617.33,616.81,2014.08.07 08:52:12
美元,614.97,610.04,617.43,617.43,616.81,2014.08.07 08:09:07
美元,615.02,610.09,617.48,617.48,616.81,2014.08.07 08:08:46
美元,615.07,610.14,617.53,617.53,616.81,2014.08.07 08:08:20
美元,615.12,610.19,617.58,617.58,616.81,2014.08.07 08:07:47
美元,615.17,610.24,617.63,617.63,616.81,2014.08.07 08:04:44
美元,615.22,610.29,617.68,617.68,616.81,2014.08.07 08:03:13
美元,615.3,610.36,617.76,617.76,616.81,2014.08.07 08:02:12
美元,615.38,610.44,617.84,617.84,616.81,2014.08.07 08:01:37
美元,615.45,610.51,617.91,617.91,616.81,2014.08.07 08:00:19
美元,615.37,610.43,617.83,617.83,616.81,2014.08.07 07:59:45
美元,615.27,610.34,617.73,617.73,616.81,2014.08.07 07:59:12
美元,615.17,610.24,617.63,617.63,616.81,2014.08.07 07:56:52
美元,615.07,610.14,617.53,617.53,616.81,2014.08.07 07:52:24
美元,614.97,610.04,617.43,617.43,616.81,2014.08.07 07:41:57
美元,614.97,610.04,617.43,617.43,616.81,2014.08.07 00:00:05
美元,614.97,610.04,617.43,617.43,616.81,2014.08.07 00:00:05
美元,614.97,610.04,617.43,617.43,616.81,2014.08.06 17:58:32
美元,614.97,610.04,617.43,617.43,616.81,2014.08.06 17:47:57
美元,614.97,610.04,617.43,617.43,616.81,2014.08.06 17:47:43
美元,615,610.07,617.46,617.46,616.81,2014.08.06 17:00:34
美元,615,610.07,617.46,617.46,616.81,2014.08.06 16:54:51
美元,614.97,610.04,617.43,617.43,616.81,2014.08.06 16:47:31
美元,615,610.07,617.46,617.46,616.81,2014.08.06 16:30:45
美元,615.02,610.09,617.48,617.48,616.81,2014.08.06 16:27:13
美元,614.99,610.06,617.45,617.45,616.81,2014.08.06 16:26:50
美元,614.95,610.02,617.41,617.41,616.81,2014.08.06 16:26:12
美元,614.99,610.06,617.45,617.45,616.81,2014.08.06 16:24:26
美元,615.01,610.08,617.47,617.47,616.81,2014.08.06 16:23:58
美元,615.04,610.11,617.5,617.5,616.81,2014.08.06 16:23:40
美元,615.06,610.13,617.52,617.52,616.81,2014.08.06 16:23:00
美元,615.08,610.15,617.54,617.54,616.81,2014.08.06 16:19:23
美元,615.06,610.13,617.52,617.52,616.81,2014.08.06 16:18:23
美元,615.03,610.1,617.49,617.49,616.81,2014.08.06 16:14:13
美元,615.08,610.15,617.54,617.54,616.81,2014.08.06 16:11:36
美元,615.06,610.13,617.52,617.52,616.81,2014.08.06 16:09:47
美元,614.98,610.05,617.44,617.44,616.81,2014.08.06 16:06:16
美元,614.96,610.03,617.42,617.42,616.81,2014.08.06 16:05:03
美元,614.98,610.05,617.44,617.44,616.81,2014.08.06 16:03:32
美元,615,610.07,617.46,617.46,616.81,2014.08.06 16:02:36
美元,615.02,610.09,617.48,617.48,616.81,2014.08.06 16:01:45
美元,615.02,610.09,617.48,617.48,616.81,2014.08.06 16:00:17
美元,614.99,610.06,617.45,617.45,616.81,2014.08.06 15:58:08
美元,615.01,610.08,617.47,617.47,616.81,2014.08.06 15:56:28
美元,614.99,610.06,617.45,617.45,616.81,2014.08.06 15:54:09
美元,615.02,610.09,617.48,617.48,616.81,2014.08.06 15:53:50
美元,615.07,610.14,617.53,617.53,616.81,2014.08.06 15:51:38
美元,615.1,610.17,617.56,617.56,616.81,2014.08.06 15:51:16
美元,615.08,610.15,617.54,617.54,616.81,2014.08.06 15:48:19
美元,615.06,610.13,617.52,617.52,616.81,2014.08.06 15:46:58
美元,615.04,610.11,617.5,617.5,616.81,2014.08.06 15:45:12
美元,615.09,610.16,617.55,617.55,616.81,2014.08.06 15:45:00
美元,615.12,610.19,617.58,617.58,616.81,2014.08.06 15:43:55
美元,615.15,610.22,617.61,617.61,616.81,2014.08.06 15:43:35
美元,615.13,610.2,617.59,617.59,616.81,2014.08.06 15:43:12
美元,615.11,610.18,617.57,617.57,616.81,2014.08.06 15:42:03
美元,615.17,610.24,617.63,617.63,616.81,2014.08.06 15:39:59
美元,615.27,610.34,617.73,617.73,616.81,2014.08.06 15:37:59
美元,615.32,610.38,617.78,617.78,616.81,2014.08.06 15:37:22
美元,615.35,610.41,617.81,617.81,616.81,2014.08.06 15:33:20
美元,615.32,610.38,617.78,617.78,616.81,2014.08.06 15:30:28
美元,615.3,610.36,617.76,617.76,616.81,2014.08.06 15:29:54
美元,615.28,610.34,617.74,617.74,616.81,2014.08.06 15:29:20
美元,615.26,610.33,617.72,617.72,616.81,2014.08.06 15:10:33
美元,615.35,610.41,617.81,617.81,616.81,2014.08.06 15:07:59
美元,615.32,610.38,617.78,617.78,616.81,2014.08.06 15:06:58
美元,615.32,610.38,617.78,617.78,616.81,2014.08.06 14:59:14
美元,615.34,610.4,617.8,617.8,616.81,2014.08.06 14:57:56
美元,615.39,610.45,617.85,617.85,616.81,2014.08.06 14:49:57
美元,615.43,610.49,617.89,617.89,616.81,2014.08.06 14:43:49
美元,615.43,610.49,617.89,617.89,616.81,2014.08.06 14:35:57
美元,615.45,610.51,617.91,617.91,616.81,2014.08.06 14:32:08
美元,615.47,610.53,617.93,617.93,616.81,2014.08.06 14:31:21
美元,615.47,610.53,617.93,617.93,616.81,2014.08.06 14:27:52
美元,615.5,610.56,617.96,617.96,616.81,2014.08.06 14:27:30
美元,615.54,610.6,618,618,616.81,2014.08.06 14:27:05
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 14:11:07
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 14:04:07
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 14:00:54
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 13:56:59
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 13:53:35
美元,615.6,610.66,618.06,618.06,616.81,2014.08.06 13:43:49
美元,615.58,610.64,618.04,618.04,616.81,2014.08.06 13:31:47
美元,615.55,610.61,618.01,618.01,616.81,2014.08.06 12:24:28
美元,615.55,610.61,618.01,618.01,616.81,2014.08.06 11:53:06
美元,615.57,610.63,618.03,618.03,616.81,2014.08.06 11:51:25
美元,615.63,610.69,618.09,618.09,616.81,2014.08.06 11:24:00
美元,615.6,610.66,618.06,618.06,616.81,2014.08.06 11:17:38
美元,615.62,610.68,618.08,618.08,616.81,2014.08.06 11:17:03
美元,615.64,610.7,618.1,618.1,616.81,2014.08.06 11:16:15
美元,615.66,610.72,618.12,618.12,616.81,2014.08.06 11:12:06
美元,615.63,610.69,618.09,618.09,616.81,2014.08.06 11:09:45
美元,615.67,610.73,618.13,618.13,616.81,2014.08.06 11:05:19
美元,615.62,610.68,618.08,618.08,616.81,2014.08.06 11:05:02
美元,615.64,610.7,618.1,618.1,616.81,2014.08.06 11:04:10
美元,615.67,610.73,618.13,618.13,616.81,2014.08.06 10:58:07
美元,615.76,610.82,618.22,618.22,616.81,2014.08.06 10:56:23
美元,615.8,610.86,618.26,618.26,616.81,2014.08.06 10:47:55
美元,615.85,610.91,618.31,618.31,616.81,2014.08.06 10:42:35
美元,615.87,610.93,618.33,618.33,616.81,2014.08.06 10:35:41
美元,615.9,610.96,618.36,618.36,616.81,2014.08.06 10:30:00
美元,615.9,610.96,618.36,618.36,616.81,2014.08.06 10:22:33
美元,615.87,610.93,618.33,618.33,616.81,2014.08.06 10:20:52
美元,615.85,610.91,618.31,618.31,616.81,2014.08.06 10:18:12
美元,615.81,610.87,618.27,618.27,616.81,2014.08.06 10:17:30
美元,615.79,610.85,618.25,618.25,616.81,2014.08.06 10:12:30
美元,615.77,610.83,618.23,618.23,616.81,2014.08.06 09:59:21
美元,615.8,610.86,618.26,618.26,616.81,2014.08.06 09:53:53
美元,615.82,610.88,618.28,618.28,616.81,2014.08.06 09:51:23
美元,615.78,610.84,618.24,618.24,616.81,2014.08.06 09:48:21
美元,615.83,610.89,618.29,618.29,616.81,2014.08.06 09:45:10
美元,615.8,610.86,618.26,618.26,616.81,2014.08.06 09:44:07
美元,615.78,610.84,618.24,618.24,616.81,2014.08.06 09:42:10
美元,615.74,610.8,618.2,618.2,616.81,2014.08.06 09:40:35
美元,615.7,610.76,618.16,618.16,616.81,2014.08.06 09:40:18
美元,615.77,610.83,618.23,618.23,616.81,2014.08.06 09:38:51
美元,615.69,610.75,618.15,618.15,616.81,2014.08.06 09:37:45
美元,615.72,610.78,618.18,618.18,616.81,2014.08.06 09:36:47
美元,615.66,610.72,618.12,618.12,616.81,2014.08.06 09:35:29
美元,615.69,610.75,618.15,618.15,616.81,2014.08.06 09:35:12
美元,615.71,610.77,618.17,618.17,616.81,2014.08.06 09:34:05
美元,615.76,610.82,618.22,618.22,616.81,2014.08.06 09:31:30
美元,615.72,610.78,618.18,618.18,616.81,2014.08.06 09:30:53
美元,615.68,610.74,618.14,618.14,616.81,2014.08.06 09:23:11
美元,615.68,610.74,618.14,618.14,616.81,2014.08.06 09:23:06
美元,615.68,610.74,618.14,618.14,616.55,2014.08.06 08:22:45
美元,615.72,610.78,618.18,618.18,616.55,2014.08.06 08:17:36
美元,615.77,610.83,618.23,618.23,616.55,2014.08.06 08:16:52
美元,615.85,610.91,618.31,618.31,616.55,2014.08.06 08:15:24
美元,615.89,610.95,618.35,618.35,616.55,2014.08.06 08:15:07
美元,615.93,610.99,618.39,618.39,616.55,2014.08.06 08:11:54
美元,616,611.06,618.46,618.46,616.55,2014.08.06 08:09:24
美元,616.07,611.13,618.53,618.53,616.55,2014.08.06 08:06:53
美元,616.14,611.2,618.6,618.6,616.55,2014.08.06 08:02:28
美元,616.2,611.26,618.66,618.66,616.55,2014.08.06 08:00:54
美元,615.85,610.91,618.31,618.31,616.55,2014.08.06 07:56:37
美元,615.76,610.82,618.22,618.22,616.55,2014.08.06 07:53:52
美元,615.68,610.74,618.14,618.14,616.55,2014.08.06 07:45:23
美元,615.68,610.74,618.14,618.14,616.55,2014.08.06 00:00:05
美元,615.68,610.74,618.14,618.14,616.55,2014.08.06 00:00:05
美元,615.68,610.74,618.14,618.14,616.55,2014.08.05 18:10:14
美元,615.68,610.74,618.14,618.14,616.55,2014.08.05 16:52:27
美元,615.68,610.74,618.14,618.14,616.55,2014.08.05 16:38:03
美元,615.74,610.8,618.2,618.2,616.55,2014.08.05 16:30:37
美元,615.77,610.83,618.23,618.23,616.55,2014.08.05 16:30:10
美元,615.77,610.83,618.23,618.23,616.55,2014.08.05 16:25:57
美元,615.81,610.87,618.27,618.27,616.55,2014.08.05 16:25:12
美元,615.84,610.9,618.3,618.3,616.55,2014.08.05 16:23:21
美元,615.81,610.87,618.27,618.27,616.55,2014.08.05 16:22:12
美元,615.83,610.89,618.29,618.29,616.55,2014.08.05 16:20:14
美元,615.87,610.93,618.33,618.33,616.55,2014.08.05 16:17:43
美元,615.92,610.98,618.38,618.38,616.55,2014.08.05 16:16:31
美元,615.89,610.95,618.35,618.35,616.55,2014.08.05 16:16:13
美元,615.86,610.92,618.32,618.32,616.55,2014.08.05 16:15:19
美元,615.9,610.96,618.36,618.36,616.55,2014.08.05 16:11:17
美元,615.95,611.01,618.41,618.41,616.55,2014.08.05 16:10:43
美元,615.99,611.05,618.45,618.45,616.55,2014.08.05 16:09:05
美元,615.97,611.03,618.43,618.43,616.55,2014.08.05 16:03:59
美元,616.01,611.07,618.47,618.47,616.55,2014.08.05 16:02:55
美元,615.96,611.02,618.42,618.42,616.55,2014.08.05 15:58:27
美元,615.94,611,618.4,618.4,616.55,2014.08.05 15:56:24
美元,615.92,610.98,618.38,618.38,616.55,2014.08.05 15:54:43
美元,615.89,610.95,618.35,618.35,616.55,2014.08.05 15:53:46
美元,615.86,610.92,618.32,618.32,616.55,2014.08.05 15:51:00
美元,615.89,610.95,618.35,618.35,616.55,2014.08.05 15:50:22
美元,615.91,610.97,618.37,618.37,616.55,2014.08.05 15:49:05
美元,615.93,610.99,618.39,618.39,616.55,2014.08.05 15:47:32
美元,615.95,611.01,618.41,618.41,616.55,2014.08.05 15:46:06
美元,615.95,611.01,618.41,618.41,616.55,2014.08.05 15:45:18
美元,615.93,610.99,618.39,618.39,616.55,2014.08.05 15:42:12
美元,615.95,611.01,618.41,618.41,616.55,2014.08.05 15:41:54
美元,615.97,611.03,618.43,618.43,616.55,2014.08.05 15:38:49
美元,615.97,611.03,618.43,618.43,616.55,2014.08.05 15:36:30
美元,615.99,611.05,618.45,618.45,616.55,2014.08.05 15:33:40
美元,616.03,611.09,618.49,618.49,616.55,2014.08.05 15:33:20
美元,616.03,611.09,618.49,618.49,616.55,2014.08.05 15:32:04
美元,616.07,611.13,618.53,618.53,616.55,2014.08.05 15:31:45
美元,616.09,611.15,618.55,618.55,616.55,2014.08.05 15:30:24
美元,616.12,611.18,618.58,618.58,616.55,2014.08.05 15:19:03
美元,616.15,611.21,618.61,618.61,616.55,2014.08.05 15:12:48
美元,616.13,611.19,618.59,618.59,616.55,2014.08.05 15:11:19
美元,616.15,611.21,618.61,618.61,616.55,2014.08.05 15:09:50
美元,616.18,611.24,618.64,618.64,616.55,2014.08.05 15:04:15
美元,616.22,611.28,618.68,618.68,616.55,2014.08.05 15:03:56
美元,616.25,611.31,618.71,618.71,616.55,2014.08.05 15:02:36
美元,616.23,611.29,618.69,618.69,616.55,2014.08.05 14:54:57
美元,616.21,611.27,618.67,618.67,616.55,2014.08.05 14:51:17
美元,616.23,611.29,618.69,618.69,616.55,2014.08.05 14:50:11
美元,616.25,611.31,618.71,618.71,616.55,2014.08.05 14:48:34
美元,616.27,611.33,618.74,618.74,616.55,2014.08.05 14:44:16
美元,616.28,611.34,618.76,618.76,616.55,2014.08.05 14:36:09
美元,616.27,611.33,618.74,618.74,616.55,2014.08.05 14:30:12
美元,616.25,611.31,618.71,618.71,616.55,2014.08.05 14:26:31
美元,616.27,611.33,618.75,618.75,616.55,2014.08.05 14:25:50
美元,616.25,611.31,618.71,618.71,616.55,2014.08.05 14:25:26
美元,616.21,611.27,618.67,618.67,616.55,2014.08.05 14:24:05
美元,616.21,611.27,618.67,618.67,616.55,2014.08.05 14:12:36
美元,616.19,611.25,618.65,618.65,616.55,2014.08.05 14:00:21
美元,616.17,611.23,618.63,618.63,616.55,2014.08.05 13:57:02
美元,616.15,611.21,618.61,618.61,616.55,2014.08.05 13:56:45
美元,616.11,611.17,618.57,618.57,616.55,2014.08.05 13:54:36
美元,616.08,611.14,618.54,618.54,616.55,2014.08.05 13:47:09
美元,616.12,611.18,618.58,618.58,616.55,2014.08.05 13:44:39
美元,616.1,611.16,618.56,618.56,616.55,2014.08.05 13:41:33
美元,616.08,611.14,618.54,618.54,616.55,2014.08.05 13:39:47
美元,616.1,611.16,618.56,618.56,616.55,2014.08.05 13:39:18
美元,616.12,611.18,618.58,618.58,616.55,2014.08.05 13:37:52
美元,616.17,611.23,618.63,618.63,616.55,2014.08.05 13:29:51
美元,616.15,611.21,618.61,618.61,616.55,2014.08.05 13:25:37
