货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,604.02,599.18,606.44,606.44,611.07,2014.01.23 15:49:12
美元,604.02,599.18,606.44,606.44,611.07,2014.01.23 15:42:44
美元,604.02,599.18,606.44,606.44,611.07,2014.01.23 15:27:47
美元,604.04,599.2,606.46,606.46,611.07,2014.01.23 15:07:46
美元,604.07,599.23,606.49,606.49,611.07,2014.01.23 15:03:40
美元,604.05,599.21,606.47,606.47,611.07,2014.01.23 14:52:36
美元,604.02,599.18,606.44,606.44,611.07,2014.01.23 14:51:18
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 14:38:54
美元,603.97,599.13,606.39,606.39,611.07,2014.01.23 14:21:11
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 14:09:58
美元,604.01,599.17,606.43,606.43,611.07,2014.01.23 14:02:43
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 13:56:06
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 13:53:28
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 13:46:23
美元,604.01,599.17,606.43,606.43,611.07,2014.01.23 11:54:32
美元,604.03,599.19,606.45,606.45,611.07,2014.01.23 11:34:47
美元,604.05,599.21,606.47,606.47,611.07,2014.01.23 11:21:37
美元,604.02,599.18,606.44,606.44,611.07,2014.01.23 11:08:58
美元,604.05,599.21,606.47,606.47,611.07,2014.01.23 11:01:58
美元,604.03,599.19,606.45,606.45,611.07,2014.01.23 10:30:00
美元,604.03,599.19,606.45,606.45,611.07,2014.01.23 10:27:23
美元,603.95,599.11,606.37,606.37,611.07,2014.01.23 10:20:21
美元,603.97,599.13,606.39,606.39,611.07,2014.01.23 10:19:28
美元,603.99,599.15,606.41,606.41,611.07,2014.01.23 10:14:49
美元,604.01,599.17,606.43,606.43,611.07,2014.01.23 10:04:49
美元,604.03,599.19,606.45,606.45,611.07,2014.01.23 09:58:31
美元,604.03,599.19,606.45,606.45,611.07,2014.01.23 09:58:26
美元,604.05,599.21,606.47,606.47,611.07,2014.01.23 09:40:59
美元,604.07,599.23,606.49,606.49,611.07,2014.01.23 09:39:26
美元,604.09,599.25,606.51,606.51,611.07,2014.01.23 09:30:36
美元,603.83,598.99,606.25,606.25,611.07,2014.01.23 09:22:56
美元,603.83,598.99,606.25,606.25,611.07,2014.01.23 09:22:51
美元,603.83,598.99,606.25,606.25,610.87,2014.01.23 08:38:26
美元,603.83,598.99,606.25,606.25,610.87,2014.01.23 08:11:09
美元,603.94,599.1,606.36,606.36,610.87,2014.01.23 08:10:05
美元,603.89,599.05,606.31,606.31,610.87,2014.01.23 08:07:26
美元,603.83,598.99,606.25,606.25,610.87,2014.01.23 07:46:47
美元,603.83,598.99,606.25,606.25,610.87,2014.01.23 00:00:05
美元,603.83,598.99,606.25,606.25,610.87,2014.01.23 00:00:05
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 21:11:41
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 20:54:06
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 19:08:25
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 17:34:37
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 17:32:45
美元,608.82,603.94,611.26,611.26,610.87,2014.01.22 17:32:43
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 15:51:08
美元,603.85,599.01,606.27,606.27,610.87,2014.01.22 15:50:29
美元,603.87,599.03,606.29,606.29,610.87,2014.01.22 15:46:46
美元,603.89,599.05,606.31,606.31,610.87,2014.01.22 15:43:55
美元,603.87,599.03,606.29,606.29,610.87,2014.01.22 15:39:19
美元,603.85,599.01,606.27,606.27,610.87,2014.01.22 15:32:57
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 15:22:44
美元,603.85,599.01,606.27,606.27,610.87,2014.01.22 15:13:10
美元,603.85,599.01,606.27,606.27,610.87,2014.01.22 15:05:17
美元,603.87,599.03,606.29,606.29,610.87,2014.01.22 14:56:50
美元,603.89,599.05,606.31,606.31,610.87,2014.01.22 14:55:57
美元,603.87,599.03,606.29,606.29,610.87,2014.01.22 14:31:55
美元,603.89,599.05,606.31,606.31,610.87,2014.01.22 14:22:56
美元,603.92,599.08,606.34,606.34,610.87,2014.01.22 14:20:57
美元,603.94,599.1,606.36,606.36,610.87,2014.01.22 14:18:27
美元,603.9,599.06,606.32,606.32,610.87,2014.01.22 14:15:31
美元,603.88,599.04,606.3,606.3,610.87,2014.01.22 14:15:01
美元,603.87,599.03,606.29,606.29,610.87,2014.01.22 14:13:58
美元,603.84,599,606.26,606.26,610.87,2014.01.22 14:07:07
美元,603.86,599.02,606.28,606.28,610.87,2014.01.22 14:04:05
美元,603.84,599,606.26,606.26,610.87,2014.01.22 14:03:01
美元,603.86,599.02,606.28,606.28,610.87,2014.01.22 14:02:29
美元,603.77,598.93,606.19,606.19,610.87,2014.01.22 13:55:51
美元,603.79,598.95,606.21,606.21,610.87,2014.01.22 13:27:44
美元,603.79,598.95,606.21,606.21,610.87,2014.01.22 12:00:40
美元,603.79,598.95,606.21,606.21,610.87,2014.01.22 11:20:35
美元,603.81,598.97,606.23,606.23,610.87,2014.01.22 11:17:12
美元,603.83,598.99,606.25,606.25,610.87,2014.01.22 11:12:41
美元,603.86,599.02,606.28,606.28,610.87,2014.01.22 10:45:24
美元,603.88,599.04,606.3,606.3,610.87,2014.01.22 10:30:00
美元,603.88,599.04,606.3,606.3,610.87,2014.01.22 10:21:39
美元,603.9,599.06,606.32,606.32,610.87,2014.01.22 10:15:56
美元,603.92,599.08,606.34,606.34,610.87,2014.01.22 10:12:57
美元,603.92,599.08,606.34,606.34,610.87,2014.01.22 10:11:44
美元,603.92,599.08,606.34,606.34,610.87,2014.01.22 10:11:19
美元,603.92,599.08,606.34,606.34,610.87,2014.01.22 10:08:40
美元,603.94,599.1,606.36,606.36,610.87,2014.01.22 10:01:06
美元,603.96,599.12,606.38,606.38,610.87,2014.01.22 10:00:54
美元,603.96,599.12,606.38,606.38,610.87,2014.01.22 09:58:56
美元,603.94,599.1,606.36,606.36,610.87,2014.01.22 09:54:13
美元,603.96,599.12,606.38,606.38,610.87,2014.01.22 09:47:08
美元,604,599.16,606.42,606.42,610.87,2014.01.22 09:34:25
美元,604.02,599.18,606.44,606.44,610.87,2014.01.22 09:31:26
美元,604,599.16,606.42,606.42,610.87,2014.01.22 09:30:43
美元,603.95,599.11,606.37,606.37,610.87,2014.01.22 09:30:20
美元,603.79,598.95,606.21,606.21,610.87,2014.01.22 09:24:11
美元,603.79,598.95,606.21,606.21,610.87,2014.01.22 09:24:07
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 09:10:18
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 08:34:21
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 08:25:24
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 08:11:44
美元,603.84,599,606.26,606.26,610.66,2014.01.22 08:01:49
美元,603.89,599.05,606.31,606.31,610.66,2014.01.22 08:01:38
美元,603.84,599,606.26,606.26,610.66,2014.01.22 08:01:25
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 08:00:59
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 00:00:05
美元,603.79,598.95,606.21,606.21,610.66,2014.01.22 00:00:05
美元,603.79,598.95,606.21,606.21,610.66,2014.01.21 17:26:31
美元,608.78,603.9,611.22,611.22,610.66,2014.01.21 17:26:30
美元,603.79,598.95,606.21,606.21,610.66,2014.01.21 17:25:12
美元,603.79,598.95,606.21,606.21,610.66,2014.01.21 17:16:55
美元,603.79,598.95,606.21,606.21,610.66,2014.01.21 16:31:35
美元,603.84,599,606.26,606.26,610.66,2014.01.21 16:25:03
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 16:16:01
美元,603.8,598.96,606.22,606.22,610.66,2014.01.21 16:10:01
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 16:05:14
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 15:58:09
美元,603.84,599,606.26,606.26,610.66,2014.01.21 15:42:08
美元,603.86,599.02,606.28,606.28,610.66,2014.01.21 15:37:22
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 15:30:56
美元,603.76,598.92,606.18,606.18,610.66,2014.01.21 15:17:49
美元,603.78,598.94,606.2,606.2,610.66,2014.01.21 15:02:12
美元,603.8,598.96,606.22,606.22,610.66,2014.01.21 14:45:28
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 14:32:43
美元,603.84,599,606.26,606.26,610.66,2014.01.21 14:27:44
美元,603.88,599.04,606.3,606.3,610.66,2014.01.21 14:09:41
美元,603.86,599.02,606.28,606.28,610.66,2014.01.21 14:07:56
美元,603.84,599,606.26,606.26,610.66,2014.01.21 13:51:44
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 13:36:07
美元,603.76,598.92,606.18,606.18,610.66,2014.01.21 11:44:47
美元,603.79,598.95,606.21,606.21,610.66,2014.01.21 11:33:47
美元,603.81,598.97,606.23,606.23,610.66,2014.01.21 11:29:29
美元,603.83,598.99,606.25,606.25,610.66,2014.01.21 11:22:05
美元,603.85,599.01,606.27,606.27,610.66,2014.01.21 11:19:02
美元,603.82,598.98,606.24,606.24,610.66,2014.01.21 11:16:43
美元,603.85,599.01,606.27,606.27,610.66,2014.01.21 11:08:29
美元,603.87,599.03,606.29,606.29,610.66,2014.01.21 10:56:28
美元,603.9,599.06,606.32,606.32,610.66,2014.01.21 10:53:25
美元,603.88,599.04,606.3,606.3,610.66,2014.01.21 10:30:00
美元,603.88,599.04,606.3,606.3,610.66,2014.01.21 10:28:09
美元,603.91,599.07,606.33,606.33,610.66,2014.01.21 10:21:28
美元,603.95,599.11,606.37,606.37,610.66,2014.01.21 10:12:10
美元,603.97,599.13,606.39,606.39,610.66,2014.01.21 10:04:45
美元,604,599.16,606.42,606.42,610.66,2014.01.21 09:56:08
美元,603.96,599.12,606.38,606.38,610.66,2014.01.21 09:40:35
美元,603.94,599.1,606.36,606.36,610.66,2014.01.21 09:30:58
美元,603.99,599.15,606.41,606.41,610.66,2014.01.21 09:30:53
美元,603.99,599.15,606.41,606.41,610.66,2014.01.21 09:30:44
美元,603.84,599,606.26,606.26,610.66,2014.01.21 09:28:09
美元,603.84,599,606.26,606.26,610.66,2014.01.21 09:28:06
美元,603.84,599,606.26,606.26,610.66,2014.01.21 09:20:41
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 09:09:56
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 08:33:31
美元,604.06,599.22,606.48,606.48,610.83,2014.01.21 08:04:33
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 08:04:41
美元,604.04,599.2,606.46,606.46,610.83,2014.01.21 08:04:25
美元,604.06,599.22,606.48,606.48,610.83,2014.01.21 08:03:49
美元,604.09,599.25,606.51,606.51,610.83,2014.01.21 08:03:35
美元,604.06,599.22,606.48,606.48,610.83,2014.01.21 08:03:17
美元,604.06,599.22,606.48,606.48,610.83,2014.01.21 08:01:45
美元,603.99,599.15,606.41,606.41,610.83,2014.01.21 08:01:31
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 07:59:09
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 00:00:05
美元,603.94,599.1,606.36,606.36,610.83,2014.01.21 00:00:05
美元,603.94,599.1,606.36,606.36,610.83,2014.01.20 17:33:24
美元,608.93,604.05,611.37,611.37,610.83,2014.01.20 17:33:22
美元,603.94,599.1,606.36,606.36,610.83,2014.01.20 16:54:24
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 16:41:17
美元,604.04,599.2,606.46,606.46,610.83,2014.01.20 16:20:27
美元,604.05,599.21,606.47,606.47,610.83,2014.01.20 16:16:43
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 16:11:54
美元,604.03,599.19,606.45,606.45,610.83,2014.01.20 16:10:48
美元,604.05,599.21,606.47,606.47,610.83,2014.01.20 16:08:58
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 16:06:04
美元,603.95,599.11,606.37,606.37,610.83,2014.01.20 16:04:07
美元,603.97,599.13,606.39,606.39,610.83,2014.01.20 16:00:43
美元,603.94,599.1,606.36,606.36,610.83,2014.01.20 15:56:14
美元,603.88,599.04,606.3,606.3,610.83,2014.01.20 15:35:34
美元,603.91,599.07,606.33,606.33,610.83,2014.01.20 15:16:45
美元,603.86,599.02,606.28,606.28,610.83,2014.01.20 15:13:24
美元,603.88,599.04,606.3,606.3,610.83,2014.01.20 14:50:01
美元,603.91,599.07,606.33,606.33,610.83,2014.01.20 14:46:11
美元,603.94,599.1,606.36,606.36,610.83,2014.01.20 14:42:29
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 14:36:39
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 14:19:29
美元,604.01,599.17,606.43,606.43,610.83,2014.01.20 14:17:45
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 14:10:52
美元,604.01,599.17,606.43,606.43,610.83,2014.01.20 13:37:32
美元,604.04,599.2,606.46,606.46,610.83,2014.01.20 13:29:06
美元,604.01,599.17,606.43,606.43,610.83,2014.01.20 11:56:59
美元,604.02,599.18,606.44,606.44,610.83,2014.01.20 11:36:15
美元,604.05,599.21,606.47,606.47,610.83,2014.01.20 11:20:10
美元,604.07,599.23,606.49,606.49,610.83,2014.01.20 11:05:02
美元,604.09,599.25,606.51,606.51,610.83,2014.01.20 11:01:26
美元,604.05,599.21,606.47,606.47,610.83,2014.01.20 10:53:30
美元,604.07,599.23,606.49,606.49,610.83,2014.01.20 10:40:59
美元,604.1,599.26,606.52,606.52,610.83,2014.01.20 10:36:36
美元,604.12,599.28,606.54,606.54,610.83,2014.01.20 10:31:55
美元,604.14,599.3,606.56,606.56,610.83,2014.01.20 10:30:00
美元,604.14,599.3,606.56,606.56,610.83,2014.01.20 10:05:06
美元,604.1,599.26,606.52,606.52,610.83,2014.01.20 09:56:42
美元,604.07,599.23,606.49,606.49,610.83,2014.01.20 09:52:32
美元,604.04,599.2,606.46,606.46,610.83,2014.01.20 09:48:09
美元,603.99,599.15,606.41,606.41,610.83,2014.01.20 09:45:31
美元,603.95,599.11,606.37,606.37,610.83,2014.01.20 09:42:02
美元,603.97,599.13,606.39,606.39,610.83,2014.01.20 09:31:38
美元,603.94,599.1,606.36,606.36,610.83,2014.01.20 09:30:40
美元,603.69,598.85,606.11,606.11,610.83,2014.01.20 09:22:22
美元,603.69,598.85,606.11,606.11,610.83,2014.01.20 09:22:18
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 09:01:41
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 08:27:40
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 08:13:21
美元,603.74,598.9,606.16,606.16,610.41,2014.01.20 08:07:10
美元,603.81,598.97,606.23,606.23,610.41,2014.01.20 08:03:07
美元,603.79,598.95,606.21,606.21,610.41,2014.01.20 08:02:44
美元,603.79,598.95,606.21,606.21,610.41,2014.01.20 07:54:04
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 07:50:35
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 07:49:49
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 07:36:15
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.20 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.19 10:30:00
美元,603.69,598.85,606.11,606.11,610.41,2014.01.19 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.19 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 10:30:00
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 10:30:00
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 08:59:08
美元,603.7,598.86,606.12,606.12,610.41,2014.01.18 08:53:02
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 08:52:33
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 08:46:49
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.18 00:00:05
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 22:01:54
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 18:43:29
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 18:32:57
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 18:31:31
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:46:13
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:33:48
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:33:09
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:28:25
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:28:05
美元,608.68,603.8,611.12,611.12,610.41,2014.01.17 17:27:59
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 17:12:15
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 16:44:04
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 16:34:15
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 16:27:41
美元,603.69,598.85,606.11,606.11,610.41,2014.01.17 16:11:13
美元,603.74,598.9,606.16,606.16,610.41,2014.01.17 16:01:47
美元,603.76,598.92,606.18,606.18,610.41,2014.01.17 15:47:34
美元,603.72,598.88,606.14,606.14,610.41,2014.01.17 15:43:54
美元,603.74,598.9,606.16,606.16,610.41,2014.01.17 15:36:59
美元,603.74,598.9,606.16,606.16,610.41,2014.01.17 15:34:43
美元,603.74,598.9,606.16,606.16,610.41,2014.01.17 15:28:48
美元,603.79,598.95,606.21,606.21,610.41,2014.01.17 15:22:58
美元,603.84,599,606.26,606.26,610.41,2014.01.17 15:18:10
美元,603.89,599.05,606.31,606.31,610.41,2014.01.17 15:14:55
美元,603.89,599.05,606.31,606.31,610.41,2014.01.17 15:13:54
美元,603.89,599.05,606.31,606.31,610.41,2014.01.17 15:02:04
美元,603.91,599.07,606.33,606.33,610.41,2014.01.17 14:48:48
美元,603.93,599.09,606.35,606.35,610.41,2014.01.17 14:41:05
美元,603.95,599.11,606.37,606.37,610.41,2014.01.17 14:22:21
美元,603.95,599.11,606.37,606.37,610.41,2014.01.17 14:13:36
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 14:06:35
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 13:52:32
美元,603.96,599.12,606.38,606.38,610.41,2014.01.17 13:51:56
美元,603.94,599.1,606.36,606.36,610.41,2014.01.17 13:48:30
美元,603.96,599.12,606.38,606.38,610.41,2014.01.17 13:34:35
美元,603.96,599.12,606.38,606.38,610.41,2014.01.17 13:30:34
美元,603.96,599.12,606.38,606.38,610.41,2014.01.17 12:06:37
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 11:51:41
美元,604.01,599.17,606.43,606.43,610.41,2014.01.17 11:41:10
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 11:31:29
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 10:56:20
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 10:40:51
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 10:39:39
美元,604.06,599.22,606.48,606.48,610.41,2014.01.17 10:36:11
美元,604.06,599.22,606.48,606.48,610.41,2014.01.17 10:31:50
美元,604.06,599.22,606.48,606.48,610.41,2014.01.17 10:30:00
美元,604.06,599.22,606.48,606.48,610.41,2014.01.17 10:22:30
美元,604.09,599.25,606.51,606.51,610.41,2014.01.17 10:22:20
美元,604.09,599.25,606.51,606.51,610.41,2014.01.17 10:22:11
美元,604.09,599.25,606.51,606.51,610.41,2014.01.17 10:21:10
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 10:14:20
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 10:10:35
美元,604.01,599.17,606.43,606.43,610.41,2014.01.17 10:04:44
美元,604.01,599.17,606.43,606.43,610.41,2014.01.17 09:57:44
美元,604.01,599.17,606.43,606.43,610.41,2014.01.17 09:53:49
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 09:44:03
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 09:40:33
美元,604.04,599.2,606.46,606.46,610.41,2014.01.17 09:33:19
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 09:23:20
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 09:23:03
美元,603.99,599.15,606.41,606.41,610.41,2014.01.17 09:22:56
美元,603.99,599.15,606.41,606.41,610.65,2014.01.17 09:19:25
美元,604.09,599.25,606.51,606.51,610.65,2014.01.17 09:12:56
美元,604.09,599.25,606.51,606.51,610.65,2014.01.17 09:05:53
美元,604.09,599.25,606.51,606.51,610.65,2014.01.17 08:38:47
美元,604.09,599.25,606.51,606.51,610.65,2014.01.17 08:27:55
美元,604.19,599.35,606.61,606.61,610.65,2014.01.17 08:26:38
美元,604.27,599.43,606.69,606.69,610.65,2014.01.17 08:24:29
美元,604.36,599.51,606.78,606.78,610.65,2014.01.17 08:23:53
美元,604.29,599.45,606.71,606.71,610.65,2014.01.17 08:16:34
美元,604.19,599.35,606.61,606.61,610.65,2014.01.17 08:16:25
美元,604.19,599.35,606.61,606.61,610.65,2014.01.17 00:00:05
美元,604.19,599.35,606.61,606.61,610.65,2014.01.17 00:00:05
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 19:48:42
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 18:40:17
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 18:01:50
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 17:36:55
美元,609.18,604.3,611.62,611.62,610.65,2014.01.16 17:36:48
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 17:24:34
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 16:42:58
美元,604.24,599.4,606.66,606.66,610.65,2014.01.16 16:37:27
美元,604.24,599.4,606.66,606.66,610.65,2014.01.16 16:27:24
美元,604.19,599.35,606.61,606.61,610.65,2014.01.16 16:26:24
美元,604.17,599.33,606.59,606.59,610.65,2014.01.16 16:24:42
美元,604.14,599.3,606.56,606.56,610.65,2014.01.16 16:12:10
美元,604.09,599.25,606.51,606.51,610.65,2014.01.16 16:10:11
美元,604.04,599.2,606.46,606.46,610.65,2014.01.16 15:54:04
美元,604.01,599.17,606.43,606.43,610.65,2014.01.16 15:35:56
美元,604.01,599.17,606.43,606.43,610.65,2014.01.16 15:25:14
美元,604.01,599.17,606.43,606.43,610.65,2014.01.16 14:59:41
美元,604.04,599.2,606.46,606.46,610.65,2014.01.16 14:55:19
美元,604.04,599.2,606.46,606.46,610.65,2014.01.16 14:38:56
美元,604.04,599.2,606.46,606.46,610.65,2014.01.16 14:23:41
美元,603.94,599.1,606.36,606.36,610.65,2014.01.16 14:04:45
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 13:33:13
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 13:33:11
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 11:29:54
美元,604.04,599.2,606.46,606.46,610.65,2014.01.16 11:04:38
美元,604.09,599.25,606.51,606.51,610.65,2014.01.16 10:58:13
美元,604.09,599.25,606.51,606.51,610.65,2014.01.16 10:52:03
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 10:49:03
美元,603.89,599.05,606.31,606.31,610.65,2014.01.16 10:45:20
美元,603.84,599,606.26,606.26,610.65,2014.01.16 10:43:35
美元,603.84,599,606.26,606.26,610.65,2014.01.16 10:32:41
美元,603.84,599,606.26,606.26,610.65,2014.01.16 10:30:00
美元,603.84,599,606.26,606.26,610.65,2014.01.16 09:57:12
美元,603.84,599,606.26,606.26,610.65,2014.01.16 09:48:26
美元,603.89,599.05,606.31,606.31,610.65,2014.01.16 09:41:48
美元,603.94,599.1,606.36,606.36,610.65,2014.01.16 09:40:42
美元,603.94,599.1,606.36,606.36,610.65,2014.01.16 09:35:25
美元,603.94,599.1,606.36,606.36,610.65,2014.01.16 09:33:42
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 09:31:16
美元,603.99,599.15,606.41,606.41,610.65,2014.01.16 09:30:59
美元,603.59,598.75,606.01,606.01,610.65,2014.01.16 09:21:47
美元,603.59,598.75,606.01,606.01,610.65,2014.01.16 09:21:42
美元,603.59,598.75,606.01,606.01,610.05,2014.01.16 09:16:54
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 09:16:02
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 09:11:54
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 09:07:29
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 09:00:40
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:53:31
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:45:55
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:42:48
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:35:11
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:31:51
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:09:12
美元,603.39,598.55,605.81,605.81,610.05,2014.01.16 08:07:35
美元,603.34,598.5,605.76,605.76,610.05,2014.01.16 08:06:35
美元,603.29,598.46,605.71,605.71,610.05,2014.01.16 08:04:45
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 08:02:06
美元,603.39,598.55,605.81,605.81,610.05,2014.01.16 08:00:21
美元,603.34,598.5,605.76,605.76,610.05,2014.01.16 07:53:23
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 07:52:58
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 00:00:05
美元,603.24,598.41,605.66,605.66,610.05,2014.01.16 00:00:05
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 18:58:39
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 18:35:16
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 18:30:39
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 18:30:07
美元,608.23,603.36,610.67,610.67,610.05,2014.01.15 18:30:01
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 18:03:47
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 17:40:23
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 16:35:00
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 16:33:30
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 16:13:22
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 16:13:12
美元,603.24,598.41,605.66,605.66,610.05,2014.01.15 15:36:37
美元,603.27,598.44,605.69,605.69,610.05,2014.01.15 15:35:31
美元,603.27,598.44,605.69,605.69,610.05,2014.01.15 15:21:15
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 15:12:11
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 15:08:38
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 15:08:20
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 14:45:30
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 14:32:07
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 14:16:45
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 14:13:42
美元,603.39,598.55,605.81,605.81,610.05,2014.01.15 14:05:20
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 14:04:12
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 13:40:56
美元,603.29,598.46,605.71,605.71,610.05,2014.01.15 13:31:25
美元,603.34,598.5,605.76,605.76,610.05,2014.01.15 12:45:49
