货币名称,现汇买入价,现钞买入价,现汇卖出价,现钞卖出价,中行折算价,发布时间
美元,623.85,618.85,626.35,626.35,615.76,2014.04.25 09:37:04
美元,623.82,618.82,626.32,626.32,615.76,2014.04.25 09:36:49
美元,623.84,618.84,626.34,626.34,615.76,2014.04.25 09:36:24
美元,623.75,618.75,626.25,626.25,615.76,2014.04.25 09:35:09
美元,623.78,618.78,626.28,626.28,615.76,2014.04.25 09:35:01
美元,623.72,618.72,626.22,626.22,615.76,2014.04.25 09:34:44
美元,623.75,618.75,626.25,626.25,615.76,2014.04.25 09:34:22
美元,623.78,618.78,626.28,626.28,615.76,2014.04.25 09:34:05
美元,623.82,618.82,626.32,626.32,615.76,2014.04.25 09:33:45
美元,623.85,618.85,626.35,626.35,615.76,2014.04.25 09:33:09
美元,623.8,618.8,626.3,626.3,615.76,2014.04.25 09:32:30
美元,623.68,618.68,626.18,626.18,615.76,2014.04.25 09:32:11
美元,623.74,618.74,626.24,626.24,615.76,2014.04.25 09:31:49
美元,623.63,618.63,626.13,626.13,615.76,2014.04.25 09:31:28
美元,623.7,618.7,626.2,626.2,615.76,2014.04.25 09:31:16
美元,623.65,618.65,626.15,626.15,615.76,2014.04.25 09:30:57
美元,623.55,618.55,626.05,626.05,615.76,2014.04.25 09:30:46
美元,623.51,618.51,626.01,626.01,615.76,2014.04.25 09:30:37
美元,623.45,618.45,625.95,625.95,615.76,2014.04.25 09:30:22
美元,623.35,618.35,625.85,625.85,615.76,2014.04.25 09:30:09
美元,623.35,618.35,625.85,625.85,615.76,2014.04.25 09:22:52
美元,623.35,618.35,625.85,625.85,615.76,2014.04.25 09:22:49
美元,623.5,618.5,626,626,615.89,2014.04.25 08:44:10
美元,623.7,618.7,626.2,626.2,615.89,2014.04.25 08:43:41
美元,623.8,618.8,626.3,626.3,615.89,2014.04.25 08:43:16
美元,623.95,618.95,626.45,626.45,615.89,2014.04.25 08:42:51
美元,624.1,619.1,626.6,626.6,615.89,2014.04.25 08:42:32
美元,624.25,619.25,626.75,626.75,615.89,2014.04.25 08:41:54
美元,624.05,619.05,626.55,626.55,615.89,2014.04.25 08:41:33
美元,623.9,618.9,626.4,626.4,615.89,2014.04.25 08:41:11
美元,623.75,618.75,626.25,626.25,615.89,2014.04.25 08:40:37
美元,623.65,618.65,626.15,626.15,615.89,2014.04.25 08:40:17
美元,623.5,618.5,626,626,615.89,2014.04.25 08:11:55
美元,623.67,618.67,626.17,626.17,615.89,2014.04.25 08:03:56
美元,623.57,618.57,626.07,626.07,615.89,2014.04.25 08:04:16
美元,623.6,618.6,626.1,626.1,615.89,2014.04.25 08:04:04
美元,623.47,618.47,625.97,625.97,615.89,2014.04.25 08:04:53
美元,623.72,618.72,626.22,626.22,615.89,2014.04.25 08:03:47
美元,623.77,618.77,626.27,626.27,615.89,2014.04.25 08:03:36
美元,623.83,618.83,626.33,626.33,615.89,2014.04.25 08:03:28
美元,623.53,618.53,626.03,626.03,615.89,2014.04.25 08:04:43
美元,623.5,618.5,626,626,615.89,2014.04.25 08:05:29
美元,623.87,618.87,626.37,626.37,615.89,2014.04.25 08:03:21
美元,623.91,618.91,626.41,626.41,615.89,2014.04.25 08:03:12
美元,623.95,618.95,626.45,626.45,615.89,2014.04.25 08:03:03
美元,623.99,618.99,626.49,626.49,615.89,2014.04.25 08:02:43
美元,623.85,618.85,626.35,626.35,615.89,2014.04.25 08:02:17
美元,623.96,618.96,626.46,626.46,615.89,2014.04.25 08:02:36
美元,623.92,618.92,626.42,626.42,615.89,2014.04.25 08:02:29
美元,623.88,618.88,626.38,626.38,615.89,2014.04.25 08:02:23
美元,623.79,618.79,626.29,626.29,615.89,2014.04.25 08:02:07
美元,623.72,618.72,626.22,626.22,615.89,2014.04.25 08:02:00
美元,623.66,618.66,626.16,626.16,615.89,2014.04.25 08:01:53
美元,623.62,618.62,626.12,626.12,615.89,2014.04.25 08:01:45
美元,623.56,618.56,626.06,626.06,615.89,2014.04.25 08:01:38
美元,623.5,618.5,626,626,615.89,2014.04.25 07:34:56
美元,623.5,618.5,626,626,615.89,2014.04.25 00:00:05
美元,623.5,618.5,626,626,615.89,2014.04.25 00:00:05
美元,623.5,618.5,626,626,615.89,2014.04.24 17:55:57
美元,623.5,618.5,626,626,615.89,2014.04.24 17:36:30
美元,614.52,609.59,616.98,616.98,615.89,2014.04.24 17:36:28
美元,623.5,618.5,626,626,615.89,2014.04.24 17:36:12
美元,623.5,618.5,626,626,615.89,2014.04.24 17:36:02
美元,623.65,618.65,626.15,626.15,615.89,2014.04.24 17:34:16
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:50:58
美元,623.57,618.57,626.07,626.07,615.89,2014.04.24 16:48:45
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:36:29
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:30:08
美元,623.58,618.58,626.08,626.08,615.89,2014.04.24 16:29:58
美元,623.63,618.63,626.13,626.13,615.89,2014.04.24 16:29:18
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:28:56
美元,623.5,618.5,626,626,615.89,2014.04.24 16:27:57
美元,623.53,618.53,626.03,626.03,615.89,2014.04.24 16:27:27
美元,623.48,618.48,625.98,625.98,615.89,2014.04.24 16:27:14
美元,623.5,618.5,626,626,615.89,2014.04.24 16:27:07
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:25:55
美元,623.48,618.48,625.98,625.98,615.89,2014.04.24 16:25:42
美元,623.45,618.45,625.95,625.95,615.89,2014.04.24 16:25:18
美元,623.55,618.55,626.05,626.05,615.89,2014.04.24 16:24:51
美元,623.62,618.62,626.12,626.12,615.89,2014.04.24 16:24:45
美元,623.65,618.65,626.15,626.15,615.89,2014.04.24 16:24:37
美元,623.7,618.7,626.2,626.2,615.89,2014.04.24 16:23:40
美元,623.65,618.65,626.15,626.15,615.89,2014.04.24 16:23:31
美元,623.54,618.54,626.04,626.04,615.89,2014.04.24 16:23:25
美元,623.51,618.51,626.01,626.01,615.89,2014.04.24 16:23:05
美元,623.47,618.47,625.97,625.97,615.89,2014.04.24 16:22:13
美元,623.45,618.45,625.95,625.95,615.89,2014.04.24 16:21:58
美元,623.39,618.39,625.89,625.89,615.89,2014.04.24 16:21:17
美元,623.42,618.42,625.92,625.92,615.89,2014.04.24 16:21:10
美元,623.3,618.3,625.8,625.8,615.89,2014.04.24 16:20:38
美元,623.25,618.26,625.75,625.75,615.89,2014.04.24 16:19:23
美元,623.3,618.3,625.8,625.8,615.89,2014.04.24 16:19:10
美元,623.25,618.26,625.75,625.75,615.89,2014.04.24 16:18:40
美元,623.35,618.35,625.85,625.85,615.89,2014.04.24 16:18:22
美元,623.45,618.45,625.95,625.95,615.89,2014.04.24 16:17:54
美元,623.5,618.5,626,626,615.89,2014.04.24 16:17:14
美元,623.42,618.42,625.92,625.92,615.89,2014.04.24 16:17:03
美元,623.35,618.35,625.85,625.85,615.89,2014.04.24 16:16:45
美元,623.3,618.3,625.8,625.8,615.89,2014.04.24 16:16:25
美元,623.25,618.26,625.75,625.75,615.89,2014.04.24 16:16:17
美元,623.18,618.19,625.68,625.68,615.89,2014.04.24 16:15:23
美元,623.2,618.21,625.7,625.7,615.89,2014.04.24 16:15:15
美元,623.03,618.04,625.53,625.53,615.89,2014.04.24 16:14:37
美元,623.01,618.02,625.51,625.51,615.89,2014.04.24 16:13:29
美元,622.98,617.99,625.48,625.48,615.89,2014.04.24 16:12:58
美元,622.94,617.95,625.44,625.44,615.89,2014.04.24 16:10:09
美元,622.95,617.96,625.45,625.45,615.89,2014.04.24 16:08:38
美元,622.91,617.92,625.41,625.41,615.89,2014.04.24 16:07:08
美元,622.93,617.94,625.43,625.43,615.89,2014.04.24 16:06:29
美元,622.96,617.97,625.46,625.46,615.89,2014.04.24 16:05:33
美元,622.95,617.96,625.45,625.45,615.89,2014.04.24 16:00:52
美元,622.97,617.98,625.47,625.47,615.89,2014.04.24 16:00:40
美元,622.99,618,625.49,625.49,615.89,2014.04.24 16:00:30
美元,622.98,617.99,625.48,625.48,615.89,2014.04.24 15:59:06
美元,623.01,618.02,625.51,625.51,615.89,2014.04.24 15:57:57
美元,623.08,618.09,625.58,625.58,615.89,2014.04.24 15:57:08
美元,623.05,618.06,625.55,625.55,615.89,2014.04.24 15:56:19
美元,623.07,618.08,625.57,625.57,615.89,2014.04.24 15:55:51
美元,623.04,618.05,625.54,625.54,615.89,2014.04.24 15:55:37
美元,623,618.01,625.5,625.5,615.89,2014.04.24 15:54:21
美元,623.04,618.05,625.54,625.54,615.89,2014.04.24 15:54:04
美元,623.06,618.07,625.56,625.56,615.89,2014.04.24 15:53:35
美元,623.1,618.11,625.6,625.6,615.89,2014.04.24 15:52:53
美元,623.05,618.06,625.55,625.55,615.89,2014.04.24 15:52:01
美元,622.96,617.97,625.46,625.46,615.89,2014.04.24 15:45:00
美元,622.99,618,625.49,625.49,615.89,2014.04.24 15:44:51
美元,622.95,617.96,625.45,625.45,615.89,2014.04.24 15:44:19
美元,622.93,617.94,625.43,625.43,615.89,2014.04.24 15:42:27
美元,622.9,617.91,625.4,625.4,615.89,2014.04.24 15:41:52
美元,622.84,617.85,625.34,625.34,615.89,2014.04.24 15:41:37
美元,622.82,617.83,625.32,625.32,615.89,2014.04.24 15:29:59
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 15:28:52
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 15:27:34
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 15:27:24
美元,622.89,617.9,625.39,625.39,615.89,2014.04.24 15:27:01
美元,622.91,617.92,625.41,625.41,615.89,2014.04.24 15:26:15
美元,622.93,617.94,625.43,625.43,615.89,2014.04.24 15:24:06
美元,622.9,617.91,625.4,625.4,615.89,2014.04.24 15:21:28
美元,622.89,617.9,625.39,625.39,615.89,2014.04.24 15:20:47
美元,622.86,617.87,625.36,625.36,615.89,2014.04.24 15:20:17
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 15:19:24
美元,622.82,617.83,625.32,625.32,615.89,2014.04.24 15:18:51
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 15:17:54
美元,622.82,617.83,625.32,625.32,615.89,2014.04.24 15:17:22
美元,622.81,617.82,625.31,625.31,615.89,2014.04.24 15:16:16
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 15:15:15
美元,622.76,617.77,625.26,625.26,615.89,2014.04.24 15:13:47
美元,622.76,617.77,625.26,625.26,615.89,2014.04.24 15:12:08
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 15:08:04
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 15:05:19
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 15:04:49
美元,622.77,617.78,625.27,625.27,615.89,2014.04.24 15:03:53
美元,622.75,617.76,625.25,625.25,615.89,2014.04.24 15:00:17
美元,622.73,617.74,625.23,625.23,615.89,2014.04.24 14:58:39
美元,622.71,617.72,625.21,625.21,615.89,2014.04.24 14:57:29
美元,622.75,617.76,625.25,625.25,615.89,2014.04.24 14:54:42
美元,622.73,617.74,625.23,625.23,615.89,2014.04.24 14:51:46
美元,622.75,617.76,625.25,625.25,615.89,2014.04.24 14:51:14
美元,622.77,617.78,625.27,625.27,615.89,2014.04.24 14:50:59
美元,622.75,617.76,625.25,625.25,615.89,2014.04.24 14:48:29
美元,622.77,617.78,625.27,625.27,615.89,2014.04.24 14:48:20
美元,622.79,617.8,625.29,625.29,615.89,2014.04.24 14:47:53
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 14:44:34
美元,622.79,617.8,625.29,625.29,615.89,2014.04.24 14:44:26
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 14:42:58
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 14:39:46
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 14:39:28
美元,622.88,617.89,625.38,625.38,615.89,2014.04.24 14:27:02
美元,622.91,617.92,625.41,625.41,615.89,2014.04.24 14:15:11
美元,622.86,617.87,625.36,625.36,615.89,2014.04.24 14:11:22
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 14:06:03
美元,622.88,617.89,625.38,625.38,615.89,2014.04.24 14:02:00
美元,622.9,617.91,625.4,625.4,615.89,2014.04.24 14:01:13
美元,622.87,617.88,625.37,625.37,615.89,2014.04.24 13:58:09
美元,622.9,617.91,625.4,625.4,615.89,2014.04.24 13:51:33
美元,622.92,617.93,625.42,625.42,615.89,2014.04.24 13:37:48
美元,622.95,617.96,625.45,625.45,615.89,2014.04.24 12:03:29
美元,622.97,617.98,625.47,625.47,615.89,2014.04.24 12:02:40
美元,622.99,618,625.49,625.49,615.89,2014.04.24 11:58:22
美元,622.97,617.98,625.47,625.47,615.89,2014.04.24 11:54:16
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 11:29:56
美元,622.88,617.89,625.38,625.38,615.89,2014.04.24 11:24:38
美元,622.89,617.9,625.39,625.39,615.89,2014.04.24 11:23:26
美元,622.87,617.88,625.37,625.37,615.89,2014.04.24 11:22:57
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 11:19:46
美元,622.84,617.85,625.34,625.34,615.89,2014.04.24 11:17:38
美元,622.82,617.83,625.32,625.32,615.89,2014.04.24 11:11:46
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 11:11:34
美元,622.88,617.89,625.38,625.38,615.89,2014.04.24 11:10:44
美元,622.9,617.91,625.4,625.4,615.89,2014.04.24 11:10:14
美元,622.87,617.88,625.37,625.37,615.89,2014.04.24 11:08:40
美元,622.89,617.9,625.39,625.39,615.89,2014.04.24 11:07:47
美元,622.87,617.88,625.37,625.37,615.89,2014.04.24 11:01:40
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 11:01:09
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:55:16
美元,622.81,617.82,625.31,625.31,615.89,2014.04.24 10:54:14
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:53:34
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 10:52:52
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 10:47:42
美元,622.76,617.77,625.26,625.26,615.89,2014.04.24 10:38:44
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:36:40
美元,622.77,617.78,625.27,625.27,615.89,2014.04.24 10:35:03
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 10:30:00
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 10:28:03
美元,622.76,617.77,625.26,625.26,615.89,2014.04.24 10:27:07
美元,622.79,617.8,625.29,625.29,615.89,2014.04.24 10:26:33
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 10:23:50
美元,622.82,617.83,625.32,625.32,615.89,2014.04.24 10:21:00
美元,622.81,617.82,625.31,625.31,615.89,2014.04.24 10:20:26
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 10:20:01
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:19:02
美元,622.8,617.81,625.3,625.3,615.89,2014.04.24 10:16:05
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:14:56
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 10:14:20
美元,622.83,617.84,625.33,625.33,615.89,2014.04.24 10:13:07
美元,622.85,617.86,625.35,625.35,615.89,2014.04.24 10:12:05
美元,622.75,617.76,625.25,625.25,615.89,2014.04.24 10:10:18
美元,622.78,617.79,625.28,625.28,615.89,2014.04.24 10:10:24
美元,622.81,617.82,625.31,625.31,615.89,2014.04.24 10:11:19
美元,622.73,617.74,625.23,625.23,615.89,2014.04.24 10:10:00
美元,622.7,617.71,625.2,625.2,615.89,2014.04.24 10:07:43
美元,622.62,617.63,625.12,625.12,615.89,2014.04.24 10:04:57
美元,622.6,617.61,625.1,625.1,615.89,2014.04.24 10:02:48
美元,622.55,617.56,625.05,625.05,615.89,2014.04.24 10:01:02
美元,622.51,617.52,625.01,625.01,615.89,2014.04.24 09:59:47
美元,622.57,617.58,625.07,625.07,615.89,2014.04.24 09:58:22
美元,622.55,617.56,625.05,625.05,615.89,2014.04.24 09:56:11
美元,622.53,617.54,625.03,625.03,615.89,2014.04.24 09:55:22
美元,622.5,617.51,625,625,615.89,2014.04.24 09:53:37
美元,622.51,617.52,625.01,625.01,615.89,2014.04.24 09:52:50
美元,622.53,617.54,625.03,625.03,615.89,2014.04.24 09:51:39
美元,622.56,617.57,625.06,625.06,615.89,2014.04.24 09:50:35
美元,622.57,617.58,625.07,625.07,615.89,2014.04.24 09:50:11
美元,622.65,617.66,625.15,625.15,615.89,2014.04.24 09:43:35
美元,622.57,617.58,625.07,625.07,615.89,2014.04.24 09:42:53
美元,622.63,617.64,625.13,625.13,615.89,2014.04.24 09:42:41
美元,622.6,617.61,625.1,625.1,615.89,2014.04.24 09:42:25
美元,622.53,617.54,625.03,625.03,615.89,2014.04.24 09:41:22
美元,622.47,617.48,624.97,624.97,615.89,2014.04.24 09:37:42
美元,622.52,617.53,625.02,625.02,615.89,2014.04.24 09:36:46
美元,622.45,617.46,624.95,624.95,615.89,2014.04.24 09:35:51
美元,622.55,617.56,625.05,625.05,615.89,2014.04.24 09:35:26
美元,622.51,617.52,625.01,625.01,615.89,2014.04.24 09:34:45
美元,622.41,617.42,624.91,624.91,615.89,2014.04.24 09:34:17
美元,622.43,617.44,624.93,624.93,615.89,2014.04.24 09:33:29
美元,622.37,617.38,624.87,624.87,615.89,2014.04.24 09:32:24
美元,622.33,617.34,624.83,624.83,615.89,2014.04.24 09:31:19
美元,622.3,617.31,624.8,624.8,615.89,2014.04.24 09:30:46
美元,622.35,617.36,624.85,624.85,615.89,2014.04.24 09:30:27
美元,622.25,617.27,624.75,624.75,615.89,2014.04.24 09:30:08
美元,622.25,617.27,624.75,624.75,615.89,2014.04.24 09:29:28
美元,622.25,617.27,624.75,624.75,615.89,2014.04.24 09:29:22
美元,622.25,617.27,624.75,624.75,615.99,2014.04.24 09:22:08
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 08:23:54
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 08:05:25
美元,622.8,617.81,625.3,625.3,615.99,2014.04.24 08:05:17
美元,622.85,617.86,625.35,625.35,615.99,2014.04.24 08:05:09
美元,622.75,617.76,625.25,625.25,615.99,2014.04.24 08:04:52
美元,622.7,617.71,625.2,625.2,615.99,2014.04.24 08:04:17
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 08:03:41
美元,622.44,617.45,624.94,624.94,615.99,2014.04.24 08:03:34
美元,622.49,617.5,624.99,624.99,615.99,2014.04.24 08:03:27
美元,622.53,617.54,625.03,625.03,615.99,2014.04.24 08:03:18
美元,622.59,617.6,625.09,625.09,615.99,2014.04.24 08:03:11
美元,622.64,617.65,625.14,625.14,615.99,2014.04.24 08:02:58
美元,622.7,617.71,625.2,625.2,615.99,2014.04.24 08:02:42
美元,622.67,617.68,625.17,625.17,615.99,2014.04.24 08:02:35
美元,622.62,617.63,625.12,625.12,615.99,2014.04.24 08:02:13
美元,622.56,617.57,625.06,625.06,615.99,2014.04.24 08:02:06
美元,622.5,617.51,625,625,615.99,2014.04.24 08:01:34
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 07:41:41
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 00:00:05
美元,622.4,617.41,624.9,624.9,615.99,2014.04.24 00:00:05
美元,622.4,617.41,624.9,624.9,615.99,2014.04.23 18:03:45
美元,622.4,617.41,624.9,624.9,615.99,2014.04.23 17:45:31
美元,622.4,617.41,624.9,624.9,615.99,2014.04.23 17:30:26
美元,615.42,610.48,617.88,617.88,615.99,2014.04.23 17:30:25
美元,622.4,617.41,624.9,624.9,615.99,2014.04.23 16:37:04
美元,622.43,617.44,624.93,624.93,615.99,2014.04.23 16:31:04
美元,622.47,617.48,624.97,624.97,615.99,2014.04.23 16:29:27
美元,622.43,617.44,624.93,624.93,615.99,2014.04.23 16:28:55
美元,622.45,617.46,624.95,624.95,615.99,2014.04.23 16:28:32
美元,622.49,617.5,624.99,624.99,615.99,2014.04.23 16:27:34
美元,622.45,617.46,624.95,624.95,615.99,2014.04.23 16:25:30
美元,622.51,617.52,625.01,625.01,615.99,2014.04.23 16:25:06
美元,622.57,617.58,625.07,625.07,615.99,2014.04.23 16:24:15
美元,622.55,617.56,625.05,625.05,615.99,2014.04.23 16:23:29
美元,622.5,617.51,625,625,615.99,2014.04.23 16:20:32
美元,622.53,617.54,625.03,625.03,615.99,2014.04.23 16:18:04
美元,622.61,617.62,625.11,625.11,615.99,2014.04.23 16:16:39
美元,622.67,617.68,625.17,625.17,615.99,2014.04.23 16:15:27
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 16:12:22
美元,622.69,617.7,625.19,625.19,615.99,2014.04.23 16:10:35
美元,622.7,617.71,625.2,625.2,615.99,2014.04.23 16:09:27
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 16:07:42
美元,622.63,617.64,625.13,625.13,615.99,2014.04.23 16:07:26
美元,622.56,617.57,625.06,625.06,615.99,2014.04.23 16:05:20
美元,622.58,617.59,625.08,625.08,615.99,2014.04.23 16:03:51
美元,622.59,617.6,625.09,625.09,615.99,2014.04.23 16:02:48
美元,622.62,617.63,625.12,625.12,615.99,2014.04.23 15:59:19
美元,622.66,617.67,625.16,625.16,615.99,2014.04.23 15:58:30
美元,622.67,617.68,625.17,625.17,615.99,2014.04.23 15:57:49
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 15:55:51
美元,622.67,617.68,625.17,625.17,615.99,2014.04.23 15:55:22
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 15:46:19
美元,622.62,617.63,625.12,625.12,615.99,2014.04.23 15:44:15
美元,622.59,617.6,625.09,625.09,615.99,2014.04.23 15:43:07
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 15:42:57
美元,622.68,617.69,625.18,625.18,615.99,2014.04.23 15:42:49
美元,622.7,617.71,625.2,625.2,615.99,2014.04.23 15:42:07
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 15:35:16
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 15:35:09
美元,622.82,617.83,625.32,625.32,615.99,2014.04.23 15:33:46
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 15:31:03
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 15:30:22
美元,622.9,617.91,625.4,625.4,615.99,2014.04.23 15:28:43
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 15:28:26
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 15:27:58
美元,622.76,617.77,625.26,625.26,615.99,2014.04.23 15:13:48
美元,622.72,617.73,625.22,625.22,615.99,2014.04.23 15:12:42
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 15:12:24
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 15:12:14
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 15:07:23
美元,622.84,617.85,625.34,625.34,615.99,2014.04.23 15:05:22
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 15:01:02
美元,622.73,617.74,625.23,625.23,615.99,2014.04.23 14:57:26
美元,622.7,617.71,625.2,625.2,615.99,2014.04.23 14:56:11
美元,622.72,617.73,625.22,625.22,615.99,2014.04.23 14:55:52
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:53:08
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 14:52:35
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:52:17
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:52:17
美元,622.86,617.87,625.36,625.36,615.99,2014.04.23 14:50:53
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 14:48:52
美元,622.85,617.86,625.35,625.35,615.99,2014.04.23 14:45:27
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 14:44:58
美元,622.83,617.84,625.33,625.33,615.99,2014.04.23 14:43:47
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:42:03
美元,622.83,617.84,625.33,625.33,615.99,2014.04.23 14:41:55
美元,622.85,617.86,625.35,625.35,615.99,2014.04.23 14:38:01
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 14:37:28
美元,622.86,617.87,625.36,625.36,615.99,2014.04.23 14:36:09
美元,622.87,617.88,625.37,625.37,615.99,2014.04.23 14:35:20
美元,622.9,617.91,625.4,625.4,615.99,2014.04.23 14:34:08
美元,622.87,617.88,625.37,625.37,615.99,2014.04.23 14:33:07
美元,622.84,617.85,625.34,625.34,615.99,2014.04.23 14:32:30
美元,622.82,617.83,625.32,625.32,615.99,2014.04.23 14:32:07
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:29:35
美元,622.77,617.78,625.27,625.27,615.99,2014.04.23 14:26:26
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:24:20
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 14:23:39
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:21:15
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 14:20:19
美元,622.79,617.8,625.29,625.29,615.99,2014.04.23 14:16:40
美元,622.77,617.78,625.27,625.27,615.99,2014.04.23 14:16:16
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:14:37
美元,622.73,617.74,625.23,625.23,615.99,2014.04.23 14:13:20
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:10:20
美元,622.77,617.78,625.27,625.27,615.99,2014.04.23 14:09:36
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:08:35
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:08:21
美元,622.84,617.85,625.34,625.34,615.99,2014.04.23 14:07:17
美元,622.76,617.77,625.26,625.26,615.99,2014.04.23 14:06:16
美元,622.86,617.87,625.36,625.36,615.99,2014.04.23 14:06:22
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 14:06:08
美元,622.78,617.79,625.28,625.28,615.99,2014.04.23 14:04:56
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 14:04:40
美元,622.72,617.73,625.22,625.22,615.99,2014.04.23 14:04:16
美元,622.7,617.71,625.2,625.2,615.99,2014.04.23 14:03:29
美元,622.73,617.74,625.23,625.23,615.99,2014.04.23 14:01:46
美元,622.7,617.71,625.2,625.2,615.99,2014.04.23 14:01:24
美元,622.65,617.66,625.15,625.15,615.99,2014.04.23 14:00:35
美元,622.67,617.68,625.17,625.17,615.99,2014.04.23 14:00:20
美元,622.72,617.73,625.22,625.22,615.99,2014.04.23 14:00:07
美元,622.75,617.76,625.25,625.25,615.99,2014.04.23 13:59:44
美元,622.77,617.78,625.27,625.27,615.99,2014.04.23 13:59:24
美元,622.82,617.83,625.32,625.32,615.99,2014.04.23 13:58:43
美元,622.8,617.81,625.3,625.3,615.99,2014.04.23 13:57:05
美元,622.85,617.86,625.35,625.35,615.99,2014.04.23 13:56:51
美元,622.88,617.89,625.38,625.38,615.99,2014.04.23 13:56:28
美元,622.91,617.92,625.41,625.41,615.99,2014.04.23 13:56:11
美元,622.95,617.96,625.45,625.45,615.99,2014.04.23 13:55:44
美元,622.99,618,625.49,625.49,615.99,2014.04.23 13:53:15
美元,622.95,617.96,625.45,625.45,615.99,2014.04.23 13:45:04
美元,623.02,618.03,625.52,625.52,615.99,2014.04.23 13:44:49
美元,623.06,618.07,625.56,625.56,615.99,2014.04.23 13:44:34
美元,623.08,618.09,625.58,625.58,615.99,2014.04.23 13:44:05
美元,623.12,618.13,625.62,625.62,615.99,2014.04.23 13:43:41
美元,623.15,618.16,625.65,625.65,615.99,2014.04.23 13:43:32
